OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0003742,21-08-2015,LA,AXW,Online,30,90.16
SO - 0003754,15-05-2016,SD,AXW,Online,45,63.39
SO - 0003791,29-01-2016,FL,AXW,Online,46,26.76
SO - 0003799,26-06-2015,MI,AXW,Online,43,26.68
SO - 0003802,13-11-2015,MD,AXW,Online,22,30.24
SO - 0003818,22-10-2015,CO,AXW,Online,32,64.95
SO - 0003827,10-09-2015,MD,AXW,Online,31,17.59
SO - 0003834,25-08-2015,AZ,AXW,Online,21,51.62
SO - 0003839,04-02-2016,NM,AXW,Online,30,31.30
SO - 0003856,05-10-2015,MN,AXW,Online,41,19.04
SO - 0003870,29-05-2015,WV,AXW,Online,29,67.10
SO - 0003874,28-03-2015,OR,AXW,Online,37,12.38
SO - 0003893,19-08-2015,WY,AXW,Online,47,34.70
SO - 0003914,04-12-2015,NV,AXW,Online,43,17.95
SO - 0003940,25-06-2015,NV,AXW,Online,49,38.93
SO - 0003950,16-03-2015,ID,AXW,Online,39,32.81
SO - 0003951,21-06-2015,VA,AXW,Online,20,18.53
SO - 0003970,12-01-2015,MD,AXW,Online,37,79.91
SO - 0004011,29-09-2015,IL,AXW,Online,23,37.80
SO - 0004023,07-03-2015,MO,AXW,Online,30,30.88
SO - 0004041,28-04-2016,FL,AXW,Online,50,81.99
SO - 0004081,09-03-2015,IN,AXW,Online,37,149.90
SO - 0004082,25-02-2015,ID,AXW,Online,21,19.88
SO - 0004098,17-07-2015,TN,AXW,Online,19,24.60
SO - 0004108,26-06-2015,VA,AXW,Online,23,56.69
SO - 0004109,17-01-2016,MO,AXW,Online,52,30.05
SO - 0004139,07-05-2015,AR,AXW,Online,16,10.64
SO - 0004172,03-06-2016,NH,AXW,Online,20,62.70
SO - 0004189,19-01-2016,UT,AXW,Online,50,27.55
SO - 0004198,06-08-2015,MO,AXW,Online,27,182.37
SO - 0004245,22-03-2015,PA,AXW,Online,27,18.77
SO - 0004252,26-06-2016,UT,AXW,Online,39,50.63
SO - 0004257,10-02-2015,LA,AXW,Online,33,15.35
SO - 0004260,03-05-2016,MI,AXW,Online,21,69.22
SO - 0004266,26-03-2015,CA,AXW,Online,24,40.61
SO - 0004277,23-12-2015,UT,AXW,Online,32,38.77
SO - 0004282,06-01-2016,NY,AXW,Online,33,83.11
SO - 0004283,30-09-2015,ME,AXW,Online,43,79.43
SO - 0004290,11-04-2015,IL,AXW,Online,29,14.70
SO - 0004302,05-02-2015,MA,AXW,Online,51,19.34
SO - 0004308,25-01-2015,CA,AXW,Online,40,15.39
SO - 0004309,14-01-2015,TX,AXW,Online,31,86.36
SO - 0004322,09-02-2016,MO,AXW,Online,28,88.32
SO - 0004329,26-06-2015,CA,AXW,Online,47,6.98
SO - 0004336,07-01-2015,SD,AXW,Online,47,28.03
SO - 0004340,12-04-2016,MA,AXW,Online,16,56.48
SO - 0004342,12-04-2015,VA,AXW,Online,40,33.38
SO - 0004348,14-12-2015,IN,AXW,Online,22,30.18
SO - 0004366,15-04-2016,NC,AXW,Online,48,28.16
SO - 0004371,17-06-2015,ID,AXW,Online,31,30.71
SO - 0004386,31-12-2015,MA,AXW,Online,34,14.18
SO - 0004396,06-08-2015,SD,AXW,Online,33,10.23
SO - 0004397,28-03-2016,LA,AXW,Online,38,25.11
SO - 0004399,22-05-2015,ID,AXW,Online,26,32.82
SO - 0004463,21-02-2016,MD,AXW,Online,24,10.83
SO - 0004464,24-03-2016,NE,AXW,Online,23,25.00
SO - 0004468,03-09-2015,MA,AXW,Online,26,32.57
SO - 0004518,11-10-2015,OR,AXW,Online,40,17.61
SO - 0004585,08-11-2015,MO,AXW,Online,28,25.04
SO - 0004594,25-05-2015,CA,AXW,Online,26,32.04
SO - 0004604,20-03-2016,MA,AXW,Online,32,71.83
SO - 0004610,17-01-2015,MA,AXW,Online,38,56.58
SO - 0004612,19-07-2015,IN,AXW,Online,21,34.86
SO - 0004620,22-07-2015,TN,AXW,Online,15,26.17
SO - 0004634,31-05-2015,IN,AXW,Online,46,32.70
SO - 0004662,09-09-2015,UT,AXW,Online,42,63.95
SO - 0004671,22-08-2015,IL,AXW,Online,42,31.14
SO - 0004681,21-02-2016,NM,AXW,Online,18,17.99
SO - 0004694,06-04-2015,MT,AXW,Online,52,6.39
SO - 0004724,11-04-2016,KS,AXW,Online,35,13.32
SO - 0004726,30-03-2016,KY,AXW,Online,50,34.14
SO - 0004728,21-10-2015,AL,AXW,Online,19,36.51
SO - 0004732,05-06-2016,KY,AXW,Online,19,66.38
SO - 0004734,09-02-2015,MT,AXW,Online,32,18.18
SO - 0004759,04-02-2015,TN,AXW,Online,48,30.90
SO - 0004763,06-03-2015,MO,AXW,Online,28,158.06
SO - 0004777,10-07-2015,MA,AXW,Online,51,34.45
SO - 0004783,01-02-2015,AL,AXW,Online,18,27.47
SO - 0004820,16-01-2016,KS,AXW,Online,22,32.99
SO - 0004843,06-06-2016,RI,AXW,Online,50,20.62
SO - 0004854,27-02-2015,MO,AXW,Online,52,33.76
SO - 0004861,15-12-2015,SC,AXW,Online,27,32.60
SO - 0004869,25-12-2015,MT,AXW,Online,45,16.42
SO - 0004874,18-05-2016,CO,AXW,Online,24,27.29
SO - 0004887,10-06-2016,CA,AXW,Online,20,90.50
SO - 0004905,11-06-2016,OR,AXW,Online,34,149.73
SO - 0004906,25-12-2015,NM,AXW,Online,18,13.50
SO - 0004916,02-12-2015,MI,AXW,Online,19,24.63
SO - 0004933,14-07-2015,IL,AXW,Online,52,27.46
SO - 0004938,14-04-2015,MD,AXW,Online,15,16.88
SO - 0004945,14-04-2015,KS,AXW,Online,43,67.21
SO - 0004950,09-04-2015,OR,AXW,Online,44,37.48
SO - 0004955,15-04-2016,UT,AXW,Online,30,27.84
SO - 0004964,28-04-2016,TX,AXW,Online,49,7.27
SO - 0005002,24-05-2015,RI,AXW,Online,24,80.39
SO - 0005004,07-08-2015,TX,AXW,Online,16,36.03
SO - 0005011,24-06-2015,RI,AXW,Online,45,11.10
SO - 0005014,26-10-2015,MA,AXW,Online,15,57.57
SO - 0005034,04-12-2015,VA,AXW,Online,38,66.79
SO - 0005036,15-04-2015,MN,AXW,Online,52,7.22
SO - 0005050,25-08-2015,MD,AXW,Online,16,26.64
SO - 0005097,31-01-2015,NV,AXW,Online,36,36.15
SO - 0005107,17-02-2016,CA,AXW,Online,19,25.95
SO - 0005113,04-03-2015,OR,AXW,Online,40,6.50
SO - 0005128,07-02-2015,NH,AXW,Online,19,30.56
SO - 0005144,30-04-2015,LA,AXW,Online,47,12.69
SO - 0005150,11-12-2015,ME,AXW,Online,30,39.82
SO - 0005151,10-06-2015,NY,AXW,Online,41,15.19
SO - 0005155,16-09-2015,CA,AXW,Online,35,30.47
SO - 0005157,11-07-2015,DC,AXW,Online,45,28.48
SO - 0005174,10-06-2015,WI,AXW,Online,32,56.81
SO - 0005177,03-02-2015,MO,AXW,Online,46,16.42
SO - 0005184,07-04-2016,TN,AXW,Online,33,19.63
SO - 0005188,30-01-2015,ME,AXW,Online,29,37.38
SO - 0005194,17-04-2016,WY,AXW,Online,29,60.92
SO - 0005212,05-05-2015,NY,AXW,Online,31,16.74
SO - 0005272,04-04-2015,VT,AXW,Online,29,16.85
SO - 0005290,15-03-2016,VA,AXW,Online,17,145.57
SO - 0005324,05-10-2015,NV,AXW,Online,23,35.06
SO - 0005348,15-05-2015,CA,AXW,Online,27,58.64
SO - 0005349,31-01-2015,UT,AXW,Online,20,35.09
SO - 0005353,07-06-2015,OR,AXW,Online,24,29.64
SO - 0005366,16-02-2015,WY,AXW,Online,37,167.40
SO - 0005370,10-05-2016,OR,AXW,Online,16,27.06
SO - 0005385,13-12-2015,OK,AXW,Online,44,26.01
SO - 0005387,17-06-2015,OR,AXW,Online,41,25.65
SO - 0005393,27-01-2015,VA,AXW,Online,51,86.75
SO - 0005404,19-06-2016,MO,AXW,Online,17,40.17
SO - 0005410,25-04-2016,SC,AXW,Online,25,37.38
SO - 0005435,03-11-2015,NJ,AXW,Online,52,149.11
SO - 0005439,03-06-2015,MD,AXW,Online,25,20.29
SO - 0005449,04-05-2015,ND,AXW,Online,21,28.24
SO - 0005450,04-11-2015,VT,AXW,Online,38,91.56
SO - 0005508,25-07-2015,WV,AXW,Online,46,35.52
SO - 0005516,23-08-2015,IL,AXW,Online,52,25.80
SO - 0005517,28-09-2015,MT,AXW,Online,47,30.81
SO - 0005519,22-06-2016,NJ,AXW,Online,32,29.90
SO - 0005522,26-03-2015,PA,AXW,Online,21,29.64
SO - 0005566,28-07-2015,UT,AXW,Online,24,192.08
SO - 0005568,22-04-2015,TN,AXW,Online,47,37.40
SO - 0005570,23-03-2015,MO,AXW,Online,36,31.75
SO - 0005592,05-06-2016,SD,AXW,Online,36,30.02
SO - 0005595,30-04-2015,NV,AXW,Online,26,53.43
SO - 0005621,20-05-2015,MA,AXW,Online,35,36.99
SO - 0005641,18-07-2015,NM,AXW,Online,29,51.16
SO - 0005645,26-08-2015,NC,AXW,Online,21,32.32
SO - 0005688,01-07-2015,MD,AXW,Online,27,16.79
SO - 0005706,01-06-2015,NE,AXW,Online,39,32.92
SO - 0005721,19-10-2015,VA,AXW,Online,36,16.73
SO - 0005724,17-05-2016,IN,AXW,Online,32,17.71
SO - 0005736,05-11-2015,PA,AXW,Online,43,32.74
SO - 0005738,26-05-2015,DC,AXW,Online,15,26.26
SO - 0005751,01-03-2016,VA,AXW,Online,18,25.08
SO - 0005761,04-04-2015,MO,AXW,Online,31,51.17
SO - 0005766,22-06-2016,AL,AXW,Online,51,30.45
SO - 0005778,08-12-2015,WI,AXW,Online,44,10.46
SO - 0005783,16-05-2015,VA,AXW,Online,47,32.65
SO - 0005800,30-08-2015,IN,AXW,Online,17,59.66
SO - 0005809,10-08-2015,CA,AXW,Online,49,34.91
SO - 0005813,31-03-2016,IN,AXW,Online,35,28.82
SO - 0005824,07-07-2015,MO,AXW,Online,48,10.16
SO - 0005834,10-01-2015,PA,AXW,Online,38,18.42
SO - 0005847,08-04-2016,OR,AXW,Online,52,25.68
SO - 0005851,14-06-2016,NH,AXW,Online,34,6.07
SO - 0005852,13-04-2015,DC,AXW,Online,38,26.57
SO - 0005867,29-04-2016,MA,AXW,Online,40,36.12
SO - 0005868,07-02-2016,NM,AXW,Online,24,39.12
SO - 0005869,13-06-2016,WI,AXW,Online,45,16.54
SO - 0005870,03-12-2015,MT,AXW,Online,46,28.25
SO - 0005889,03-08-2015,MD,AXW,Online,47,31.25
SO - 0005900,02-09-2015,TN,AXW,Online,49,18.87
SO - 0005902,21-11-2015,WY,AXW,Online,15,65.31
SO - 0005943,26-12-2015,UT,AXW,Online,45,82.31
SO - 0005976,25-06-2015,WA,AXW,Online,22,72.31
SO - 0005981,05-02-2016,CA,AXW,Online,52,34.62
SO - 0005986,08-02-2015,ME,AXW,Online,19,155.41
SO - 0006003,27-03-2016,WA,AXW,Online,52,11.25
SO - 0006012,21-06-2015,FL,AXW,Online,45,27.32
SO - 0006041,17-03-2015,NC,AXW,Online,38,32.00
SO - 0006050,14-11-2015,NY,AXW,Online,22,58.76
SO - 0006056,24-04-2016,VA,AXW,Online,30,62.41
SO - 0006073,18-01-2015,PA,AXW,Online,50,13.93
SO - 0006082,09-02-2016,WV,AXW,Online,27,33.71
SO - 0006084,27-11-2015,NM,AXW,Online,21,31.61
SO - 0006099,10-05-2016,KS,AXW,Online,51,30.21
SO - 0006101,13-08-2015,TN,AXW,Online,29,30.47
SO - 0006111,25-11-2015,WA,AXW,Online,24,39.18
SO - 0006115,10-03-2016,ME,AXW,Online,37,38.26
SO - 0006116,03-06-2015,TN,AXW,Online,47,25.26
SO - 0006133,22-06-2016,PA,AXW,Online,51,58.87
SO - 0006136,13-07-2015,TN,AXW,Online,24,61.60
SO - 0006137,02-05-2015,TN,AXW,Online,23,31.24
SO - 0006149,16-10-2015,TN,AXW,Online,33,82.53
SO - 0006160,11-05-2016,ID,AXW,Online,38,31.31
SO - 0006178,21-01-2016,MO,AXW,Online,36,16.30
SO - 0006183,11-03-2015,KY,AXW,Online,26,76.90
SO - 0006191,11-12-2015,MN,AXW,Online,22,33.99
SO - 0006192,23-04-2015,IN,AXW,Online,47,78.61
SO - 0006207,06-06-2016,MD,AXW,Online,42,158.05
SO - 0006244,09-01-2015,CA,AXW,Online,36,14.70
SO - 0006245,21-01-2016,TN,AXW,Online,28,64.29
SO - 0006246,18-05-2015,KY,AXW,Online,19,149.98
SO - 0006256,25-06-2016,MT,AXW,Online,35,14.63
SO - 0006262,30-12-2015,FL,AXW,Online,15,6.78
SO - 0006282,20-11-2015,IL,AXW,Online,43,24.68
SO - 0006292,28-03-2016,MO,AXW,Online,51,25.90
SO - 0006318,25-02-2016,WA,AXW,Online,37,64.73
SO - 0006327,01-04-2015,MD,AXW,Online,36,7.72
SO - 0006336,08-03-2016,OR,AXW,Online,17,10.90
SO - 0006354,28-01-2015,AL,AXW,Online,49,28.03
SO - 0006355,03-07-2015,VA,AXW,Online,34,58.34
SO - 0006356,27-01-2015,ID,AXW,Online,37,27.40
SO - 0006363,13-07-2015,FL,AXW,Online,32,37.79
SO - 0006377,01-10-2015,AR,AXW,Online,48,16.47
SO - 0006383,10-02-2015,OH,AXW,Online,45,7.63
SO - 0006403,15-06-2016,MO,AXW,Online,31,37.48
SO - 0006437,03-03-2016,SC,AXW,Online,20,166.05
SO - 0006447,02-03-2016,UT,AXW,Online,45,39.71
SO - 0006454,25-02-2016,IL,AXW,Online,52,36.97
SO - 0006455,07-04-2016,ME,AXW,Online,51,58.40
SO - 0006467,16-08-2015,IL,AXW,Online,19,28.24
SO - 0006497,01-06-2015,NM,AXW,Online,48,10.80
SO - 0006514,09-03-2015,WA,AXW,Online,16,32.05
SO - 0006516,24-12-2015,VA,AXW,Online,52,91.04
SO - 0006519,09-06-2015,ID,AXW,Online,19,6.31
SO - 0006523,11-04-2015,OR,AXW,Online,15,31.84
SO - 0006526,27-12-2015,FL,AXW,Online,50,20.66
SO - 0006527,18-10-2015,NM,AXW,Online,38,19.39
SO - 0006560,06-08-2015,CA,AXW,Online,24,29.40
SO - 0006563,07-02-2016,WY,AXW,Online,25,16.43
SO - 0006587,05-01-2016,IN,AXW,Online,30,15.32
SO - 0006595,25-04-2016,MD,AXW,Online,20,40.41
SO - 0006603,26-04-2016,LA,AXW,Online,51,6.99
SO - 0006617,22-03-2016,VA,AXW,Online,34,26.50
SO - 0006622,19-05-2016,WI,AXW,Online,28,6.14
SO - 0006634,01-08-2015,PA,AXW,Online,49,33.30
SO - 0006640,14-03-2015,IN,AXW,Online,15,35.50
SO - 0006642,23-10-2015,CT,AXW,Online,52,26.19
SO - 0006643,07-02-2015,NV,AXW,Online,23,26.65
SO - 0006647,02-12-2015,AZ,AXW,Online,38,165.47
SO - 0006658,22-06-2015,MD,AXW,Online,42,161.18
SO - 0006673,16-04-2016,KY,AXW,Online,15,26.87
SO - 0006679,01-08-2015,OH,AXW,Online,45,6.84
SO - 0006682,18-02-2016,CA,AXW,Online,52,11.61
SO - 0006685,07-02-2015,NJ,AXW,Online,49,18.19
SO - 0006727,30-05-2015,TN,AXW,Online,35,25.88
SO - 0006734,18-11-2015,NV,AXW,Online,19,40.15
SO - 0006736,20-01-2016,IL,AXW,Online,26,14.30
SO - 0006747,09-01-2015,KS,AXW,Online,21,70.65
SO - 0006773,16-09-2015,LA,AXW,Online,50,79.02
SO - 0006775,16-04-2016,AR,AXW,Online,40,33.94
SO - 0006778,08-01-2015,MO,AXW,Online,48,70.51
SO - 0006791,19-06-2016,NY,AXW,Online,38,40.02
SO - 0006796,14-09-2015,MA,AXW,Online,46,58.98
SO - 0006797,04-08-2015,NV,AXW,Online,22,63.68
SO - 0006799,18-07-2015,FL,AXW,Online,31,26.55
SO - 0006822,22-01-2015,NV,AXW,Online,20,32.44
SO - 0006836,05-09-2015,NV,AXW,Online,52,29.51
SO - 0006849,10-01-2015,MA,AXW,Online,37,186.00
SO - 0006868,02-06-2016,NV,AXW,Online,28,54.97
SO - 0006909,14-08-2015,TN,AXW,Online,40,61.22
SO - 0006960,01-11-2015,WY,AXW,Online,28,39.09
SO - 0006969,28-05-2015,MO,AXW,Online,46,13.13
SO - 0006989,15-10-2015,NY,AXW,Online,24,29.03
SO - 0006991,08-06-2015,IN,AXW,Online,25,68.56
SO - 0007011,17-04-2015,WA,AXW,Online,15,166.86
SO - 0007014,04-09-2015,MD,AXW,Online,41,26.57
SO - 0007028,18-07-2015,OR,AXW,Online,41,28.89
SO - 0007039,06-10-2015,CO,AXW,Online,26,32.50
SO - 0007047,01-06-2015,MT,AXW,Online,51,18.41
SO - 0007053,19-06-2015,NH,AXW,Online,22,54.43
SO - 0007068,26-09-2015,WV,AXW,Online,41,26.01
SO - 0007075,19-04-2016,CA,AXW,Online,19,50.07
SO - 0007086,18-12-2015,CO,AXW,Online,22,12.06
SO - 0007108,17-03-2015,TN,AXW,Online,17,40.80
SO - 0007114,10-07-2015,MO,AXW,Online,46,25.20
SO - 0007133,25-07-2015,WI,AXW,Online,43,64.98
SO - 0007152,07-01-2015,MD,AXW,Online,18,25.17
SO - 0007155,07-03-2016,UT,AXW,Online,30,17.21
SO - 0007167,24-04-2016,MO,AXW,Online,42,10.27
SO - 0007184,13-03-2016,MN,AXW,Online,47,30.02
SO - 0007195,13-03-2015,MT,AXW,Online,32,79.55
SO - 0007207,01-07-2015,MA,AXW,Online,45,16.44
SO - 0007212,01-03-2015,NM,AXW,Online,52,26.29
SO - 0007214,12-10-2015,IN,AXW,Online,35,40.95
SO - 0007231,23-01-2016,MS,AXW,Online,28,52.27
SO - 0007244,22-02-2015,WV,AXW,Online,31,33.41
SO - 0007273,28-09-2015,TN,AXW,Online,50,29.89
SO - 0007287,13-03-2015,LA,AXW,Online,36,10.26
SO - 0007300,28-08-2015,KY,AXW,Online,49,25.03
SO - 0007310,17-02-2015,MD,AXW,Online,43,75.08
SO - 0007317,25-04-2015,FL,AXW,Online,26,16.36
SO - 0007320,03-01-2016,DC,AXW,Online,39,34.68
SO - 0007324,09-06-2015,UT,AXW,Online,34,10.22
SO - 0007349,29-03-2016,UT,AXW,Online,40,37.40
SO - 0007357,05-04-2015,UT,AXW,Online,41,34.05
SO - 0007376,26-11-2015,ID,AXW,Online,18,82.71
SO - 0007403,23-04-2016,VA,AXW,Online,24,26.33
SO - 0007423,27-02-2016,MA,AXW,Online,18,81.00
SO - 0007427,18-08-2015,SC,AXW,Online,39,6.98
SO - 0007432,05-03-2016,NM,AXW,Online,26,93.80
SO - 0007447,25-10-2015,MD,AXW,Online,29,152.18
SO - 0007453,12-03-2015,ID,AXW,Online,30,6.79
SO - 0007495,07-05-2015,NV,AXW,Online,32,160.01
SO - 0007506,21-01-2015,KS,AXW,Online,47,35.62
SO - 0007520,15-02-2015,ID,AXW,Online,31,17.04
SO - 0007546,27-01-2016,MT,AXW,Online,39,11.70
SO - 0007552,06-04-2016,TN,AXW,Online,26,25.01
SO - 0007559,11-06-2016,PA,AXW,Online,33,10.67
SO - 0007563,01-04-2015,ME,AXW,Online,38,29.37
SO - 0007568,10-03-2015,NJ,AXW,Online,46,24.51
SO - 0007604,09-12-2015,WI,AXW,Online,35,13.16
SO - 0007613,28-07-2015,NV,AXW,Online,52,64.63
SO - 0007633,17-02-2016,IL,AXW,Online,25,14.11
SO - 0007655,08-09-2015,WV,AXW,Online,30,64.14
SO - 0007669,10-02-2015,NV,AXW,Online,39,7.57
SO - 0007676,20-05-2016,OR,AXW,Online,44,30.05
SO - 0007687,14-11-2015,MT,AXW,Online,20,20.03
SO - 0007698,10-02-2016,VA,AXW,Online,32,84.66
SO - 0007703,31-12-2015,DE,AXW,Online,43,145.18
SO - 0007711,13-12-2015,CA,AXW,Online,50,26.86
SO - 0007726,15-01-2016,KY,AXW,Online,18,72.34
SO - 0007744,10-06-2016,UT,AXW,Online,50,50.07
SO - 0007752,26-01-2015,OR,AXW,Online,27,28.01
SO - 0007754,20-10-2015,CA,AXW,Online,45,38.72
SO - 0007756,18-02-2015,TN,AXW,Online,27,152.66
SO - 0007765,19-12-2015,AZ,AXW,Online,41,36.26
SO - 0007776,16-01-2016,CA,AXW,Online,36,51.93
SO - 0007778,02-04-2015,OH,AXW,Online,44,36.57
SO - 0007784,09-05-2015,CA,AXW,Online,42,17.90
SO - 0007787,06-02-2016,TN,AXW,Online,26,11.70
SO - 0007802,22-12-2015,KY,AXW,Online,36,54.96
SO - 0007815,22-07-2015,NJ,AXW,Online,39,52.64
SO - 0007824,30-03-2015,MO,AXW,Online,22,15.83
SO - 0007826,19-06-2016,UT,AXW,Online,38,13.43
SO - 0007850,19-10-2015,TN,AXW,Online,18,7.06
SO - 0007863,02-10-2015,MO,AXW,Online,39,18.76
SO - 0007866,01-08-2015,VA,AXW,Online,48,24.39
SO - 0007878,06-02-2015,ME,AXW,Online,40,92.67
SO - 0007882,04-07-2015,OR,AXW,Online,18,29.22
SO - 0007888,19-09-2015,CT,AXW,Online,32,38.75
SO - 0007892,06-09-2015,ID,AXW,Online,27,15.85
SO - 0007895,28-07-2015,MO,AXW,Online,23,34.39
SO - 0007905,01-05-2015,WI,AXW,Online,51,30.90
SO - 0007907,15-12-2015,WI,AXW,Online,39,54.85
SO - 0007914,30-04-2015,IL,AXW,Online,17,26.98
SO - 0007917,22-01-2016,NV,AXW,Online,18,16.31
SO - 0007926,17-05-2016,MI,AXW,Online,30,14.16
SO - 0007976,11-01-2016,OR,AXW,Online,29,30.58
SO - 0007988,20-05-2015,TN,AXW,Online,16,15.49
SO - 0007990,30-11-2015,MN,AXW,Online,33,20.07
SO - 0007999,25-12-2015,GA,AXW,Online,48,10.09
SO - 0008005,03-11-2015,ID,AXW,Online,19,154.80
SO - 0008013,31-07-2015,CT,AXW,Online,52,30.59
SO - 0008018,23-06-2016,WA,AXW,Online,34,11.75
SO - 0008034,15-10-2015,UT,AXW,Online,27,30.18
SO - 0008044,02-04-2015,AL,AXW,Online,15,38.16
SO - 0008070,25-02-2015,NV,AXW,Online,17,25.64
SO - 0008092,15-10-2015,CT,AXW,Online,40,56.32
SO - 000102,13-01-2016,KY,GUT,Online,44,10.65
SO - 000128,05-04-2015,ID,GUT,Online,47,34.11
SO - 000143,03-01-2016,MI,GUT,Online,24,14.34
SO - 000145,20-09-2015,FL,GUT,Online,47,87.94
SO - 000160,19-02-2016,IA,GUT,Online,44,28.35
SO - 000178,29-06-2015,SC,GUT,Online,45,69.98
SO - 000206,21-05-2015,UT,GUT,Online,16,7.42
SO - 000217,16-12-2015,OR,GUT,Online,50,64.53
SO - 000232,30-06-2015,CA,GUT,Online,15,30.47
SO - 000301,26-10-2015,OH,GUT,Online,15,17.31
SO - 000320,27-01-2015,UT,GUT,Online,51,60.23
SO - 000378,11-05-2016,NY,GUT,Online,22,64.85
SO - 000387,04-03-2016,ME,GUT,Online,42,16.48
SO - 000443,20-02-2016,PA,GUT,Online,21,6.01
SO - 000473,25-03-2015,MS,GUT,Online,30,28.66
SO - 000475,19-04-2015,IN,GUT,Online,31,67.32
SO - 000497,21-05-2016,LA,GUT,Online,49,11.46
SO - 000543,11-09-2015,MI,GUT,Online,52,65.84
SO - 000545,01-11-2015,MA,GUT,Online,19,58.71
SO - 000655,17-02-2015,FL,GUT,Online,37,33.85
SO - 000682,30-03-2016,VA,GUT,Online,42,10.92
SO - 000759,05-04-2016,OR,GUT,Online,26,37.83
SO - 000763,27-02-2015,KS,GUT,Online,48,31.88
SO - 000767,15-10-2015,VA,GUT,Online,51,34.12
SO - 000776,12-04-2016,KS,GUT,Online,50,33.38
SO - 000834,12-05-2016,MT,GUT,Online,44,68.98
SO - 000836,24-02-2016,WI,GUT,Online,37,27.67
SO - 000866,10-06-2015,FL,GUT,Online,51,38.41
SO - 000923,23-03-2016,IL,GUT,Online,34,16.46
SO - 000951,22-06-2015,OR,GUT,Online,39,24.60
SO - 000957,16-03-2016,GA,GUT,Online,32,10.75
SO - 0001004,16-06-2016,CO,GUT,Online,27,52.70
SO - 0001030,18-03-2016,KS,GUT,Online,48,187.05
SO - 0001041,08-10-2015,VA,GUT,Online,19,50.13
SO - 0001050,11-11-2015,NH,GUT,Online,36,64.56
SO - 0001095,29-11-2015,VA,GUT,Online,44,170.77
SO - 0001112,23-12-2015,IN,GUT,Online,30,12.74
SO - 0001130,14-06-2015,MO,GUT,Online,17,30.90
SO - 0001147,04-03-2015,IL,GUT,Online,44,64.73
SO - 0001148,29-05-2015,KY,GUT,Online,41,10.95
SO - 0001170,15-06-2016,WV,GUT,Online,41,26.07
SO - 0001185,16-04-2015,PA,GUT,Online,26,66.69
SO - 0001203,12-05-2015,PA,GUT,Online,37,6.96
SO - 0001250,23-03-2015,NM,GUT,Online,33,26.14
SO - 0001279,18-07-2015,WI,GUT,Online,23,28.10
SO - 0001300,08-08-2015,OR,GUT,Online,23,63.82
SO - 0001315,15-12-2015,MD,GUT,Online,52,39.74
SO - 0001340,09-11-2015,IN,GUT,Online,43,11.63
SO - 0001357,20-03-2015,OR,GUT,Online,52,53.69
SO - 0001365,27-04-2015,CA,GUT,Online,43,34.88
SO - 0001390,06-02-2015,MA,GUT,Online,35,56.89
SO - 0001429,17-06-2015,CO,GUT,Online,16,71.63
SO - 0001452,14-06-2016,TN,GUT,Online,51,19.95
SO - 0001473,22-12-2015,TX,GUT,Online,41,6.78
SO - 0001478,28-06-2015,OR,GUT,Online,32,32.27
SO - 0001479,23-02-2015,CA,GUT,Online,26,31.63
SO - 0001488,02-04-2016,NM,GUT,Online,42,51.30
SO - 0001509,16-11-2015,MN,GUT,Online,20,53.28
SO - 0001514,16-06-2016,ME,GUT,Online,28,31.85
SO - 0001576,10-08-2015,GA,GUT,Online,46,10.44
SO - 0001592,01-04-2015,FL,GUT,Online,34,159.67
SO - 0001599,13-06-2015,MI,GUT,Online,31,17.43
SO - 0001633,18-04-2015,OK,GUT,Online,45,56.31
SO - 0001663,26-02-2016,IN,GUT,Online,21,27.33
SO - 0001670,20-05-2015,NV,GUT,Online,43,16.26
SO - 0001690,07-10-2015,VA,GUT,Online,26,24.34
SO - 0001719,15-01-2015,TN,GUT,Online,43,20.30
SO - 0001770,21-04-2015,NJ,GUT,Online,21,30.19
SO - 0001779,28-10-2015,KY,GUT,Online,44,60.02
SO - 0001781,15-01-2016,NV,GUT,Online,40,35.50
SO - 0001795,17-01-2016,MS,GUT,Online,36,16.29
SO - 0001800,27-01-2015,LA,GUT,Online,16,65.90
SO - 0001820,26-07-2015,IN,GUT,Online,34,7.63
SO - 0001845,24-03-2016,MD,GUT,Online,27,27.53
SO - 0001861,06-08-2015,OH,GUT,Online,17,6.66
SO - 0001866,09-05-2015,LA,GUT,Online,51,17.60
SO - 0001896,27-05-2016,ID,GUT,Online,28,25.73
SO - 0001915,20-03-2016,DC,GUT,Online,27,32.76
SO - 0001950,16-06-2015,LA,GUT,Online,39,68.07
SO - 0001973,26-03-2015,UT,GUT,Online,28,25.31
SO - 0002000,12-02-2016,TN,GUT,Online,44,10.35
SO - 0002036,03-08-2015,MO,GUT,Online,51,64.78
SO - 0002042,14-05-2016,UT,GUT,Online,52,40.87
SO - 0002046,09-09-2015,IL,GUT,Online,46,7.46
SO - 0002064,05-04-2016,OR,GUT,Online,21,25.31
SO - 0002100,25-06-2015,KS,GUT,Online,30,17.98
SO - 0002106,23-06-2015,NM,GUT,Online,38,13.86
SO - 0002115,22-06-2016,VA,GUT,Online,31,31.76
SO - 0002129,05-08-2015,MD,GUT,Online,45,28.13
SO - 0002228,20-09-2015,VT,GUT,Online,44,31.50
SO - 0002315,27-04-2015,OK,GUT,Online,27,54.76
SO - 0002342,07-03-2016,KY,GUT,Online,19,185.53
