OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0004470,2015-07-25,TX,NXH,Online,25,83.76
SO - 0004484,2016-04-13,VA,NXH,Online,43,11.25
SO - 0004506,2015-02-19,TN,NXH,Online,41,13.17
SO - 0004522,2015-10-06,UT,NXH,Online,23,191.47
SO - 0004525,2015-06-11,FL,NXH,Online,37,30.3
SO - 0004605,2015-04-08,SD,NXH,Online,40,50.11
SO - 0004633,2015-03-20,IN,NXH,Online,33,25.2
SO - 0004682,2015-12-10,NC,NXH,Online,31,11.02
SO - 0004696,2015-02-14,MI,NXH,Online,32,17.53
SO - 0004725,2016-04-04,AL,NXH,Online,43,18.15
SO - 0004753,2015-03-24,TX,NXH,Online,30,27.86
SO - 0004778,2015-03-09,ID,NXH,Online,15,62.68
SO - 0004782,2015-04-21,OR,NXH,Online,32,26.57
SO - 0004822,2015-11-13,IN,NXH,Online,17,54.41
SO - 0004852,2016-04-01,PA,NXH,Online,35,35.22
SO - 0004860,2015-03-17,IN,NXH,Online,20,25.2
SO - 0004882,2016-05-04,CA,NXH,Online,34,60.76
SO - 0004883,2016-06-22,OK,NXH,Online,45,11.44
SO - 0004902,2015-06-01,IL,NXH,Online,51,19.3
SO - 0004925,2015-03-16,KY,NXH,Online,50,32.82
SO - 0004956,2015-11-18,MD,NXH,Online,38,20.03
SO - 0005024,2015-09-04,MD,NXH,Online,31,36.16
SO - 0005044,2016-11-03,MO,NXH,Online,41,35.93
SO - 0005047,2015-01-05,MA,NXH,Online,46,6.62
SO - 0005133,2015-10-24,CT,NXH,Online,48,25.95
SO - 0005143,2015-05-02,UT,NXH,Online,47,27.99
SO - 0005262,2015-04-27,CA,NXH,Online,32,53.01
SO - 0005263,2015-06-27,NM,NXH,Online,29,77.09
SO - 0005265,2015-05-09,DE,NXH,Online,34,53.79
SO - 0005288,2015-10-05,ME,NXH,Online,52,13.99
SO - 0005294,2015-06-30,ID,NXH,Online,34,145.92
SO - 0005339,2015-08-13,UT,NXH,Online,38,35.07
SO - 0005362,2015-07-25,UT,NXH,Online,33,36.99
SO - 0005375,2015-06-17,TN,NXH,Online,32,11.32
SO - 0005407,2016-01-24,RI,NXH,Online,40,6.97
SO - 0005421,2016-02-27,CT,NXH,Online,49,88.73
SO - 0005430,2016-11-04,UT,NXH,Online,23,53.71
SO - 0005451,2015-03-08,SD,NXH,Online,19,52.24
SO - 0005468,2016-06-30,WY,NXH,Online,42,31.19
SO - 0005483,2015-05-21,NV,NXH,Online,50,25.21
SO - 0005541,2015-08-21,WA,NXH,Online,46,88.82
SO - 0005546,2015-07-01,KY,NXH,Online,28,26.02
SO - 0005552,2015-09-01,NH,NXH,Online,43,26.99
SO - 0005556,2015-12-16,CO,NXH,Online,31,16.59
SO - 0005564,2015-09-25,IL,NXH,Online,41,26.34
SO - 0005571,2015-06-30,KY,NXH,Online,19,71.72
SO - 0005574,2016-04-20,TN,NXH,Online,42,56.35
SO - 0005588,2015-09-25,WA,NXH,Online,37,18.58
SO - 0005665,2015-10-20,WI,NXH,Online,32,11.5
SO - 0005690,2015-02-04,MI,NXH,Online,32,40.13
SO - 0005705,2015-01-21,NY,NXH,Online,39,86.39
SO - 0005774,2015-11-16,NJ,NXH,Online,17,11.36
SO - 0005788,2015-01-12,KY,NXH,Online,31,37.25
SO - 0005789,2015-08-31,WY,NXH,Online,45,15.73
SO - 0005802,2015-06-05,MD,NXH,Online,32,57.51
SO - 0005830,2015-02-04,AR,NXH,Online,30,62.29
SO - 0005854,2015-04-06,UT,NXH,Online,26,91.16
SO - 0005856,2016-04-06,ND,NXH,Online,43,7.33
SO - 0005910,2015-06-10,KS,NXH,Online,36,17.66
SO - 0005973,2015-04-22,SD,NXH,Online,47,14.62
SO - 0006007,2015-05-17,FL,NXH,Online,46,56.33
SO - 0006051,2015-08-18,MA,NXH,Online,34,10.68
SO - 0006097,2016-03-24,SD,NXH,Online,42,82.65
SO - 0006107,2016-10-01,KS,NXH,Online,23,16.9
SO - 0006150,2015-06-28,MO,NXH,Online,18,51.49
SO - 0006151,2016-03-28,CA,NXH,Online,52,28.72
SO - 0006155,2015-05-31,TN,NXH,Online,48,30.8
SO - 0006161,2015-06-09,MD,NXH,Online,19,17.55
SO - 0006162,2015-08-23,CA,NXH,Online,47,15.66
SO - 0006200,2015-07-01,NE,NXH,Online,18,14.07
SO - 0006209,2015-11-11,KY,NXH,Online,27,11.57
SO - 0006212,2015-11-30,LA,NXH,Online,50,28.15
SO - 0006237,2015-05-07,VA,NXH,Online,46,18.96
SO - 0006301,2016-04-13,IL,NXH,Online,40,30.15
SO - 0006368,2015-04-10,NV,NXH,Online,37,18.07
SO - 0006393,2015-06-24,TN,NXH,Online,36,58.11
SO - 0006424,2015-05-19,KY,NXH,Online,19,30.37
SO - 0006431,2015-08-21,MO,NXH,Online,24,40.24
SO - 0006432,2016-09-06,TN,NXH,Online,43,18.23
SO - 0006443,2016-05-01,ID,NXH,Online,16,27.09
SO - 0006452,2016-06-05,CA,NXH,Online,49,178.89
SO - 0006549,2015-03-18,IA,NXH,Online,40,31.17
SO - 0006554,2015-07-10,IN,NXH,Online,35,14.04
SO - 0006571,2015-08-28,LA,NXH,Online,44,54.51
SO - 0006593,2015-12-31,VA,NXH,Online,19,36.16
SO - 0006646,2015-08-25,MT,NXH,Online,44,26.99
SO - 0006665,2015-10-30,OK,NXH,Online,44,70.11
SO - 0006675,2015-12-25,NY,NXH,Online,21,10.25
SO - 0006751,2015-04-15,NH,NXH,Online,17,27.7
SO - 0006780,2015-09-01,IL,NXH,Online,23,35.89
SO - 0006800,2015-07-17,LA,NXH,Online,50,75.26
SO - 0006830,2015-02-19,FL,NXH,Online,37,51.92
SO - 0006850,2016-06-29,MT,NXH,Online,50,27.03
SO - 0006878,2016-03-01,NH,NXH,Online,21,182.08
SO - 0006917,2015-01-08,SD,NXH,Online,29,51.65
SO - 0006928,2016-10-02,LA,NXH,Online,23,36.77
SO - 0007001,2015-03-18,NV,NXH,Online,43,50.75
SO - 0007004,2015-09-12,ID,NXH,Online,49,37.24
SO - 0007034,2016-03-05,MD,NXH,Online,26,18.41
SO - 0007078,2016-03-17,NV,NXH,Online,39,61.37
SO - 0007125,2016-02-29,MD,NXH,Online,48,58.15
SO - 0007179,2015-05-15,MO,NXH,Online,41,28.2
SO - 0007197,2015-10-16,VA,NXH,Online,25,25.34
SO - 0007260,2015-02-08,OR,NXH,Online,28,26.1
SO - 0007290,2016-11-03,GA,NXH,Online,36,27.32
SO - 0007308,2015-09-13,FL,NXH,Online,19,26.39
SO - 0007374,2015-09-06,KY,NXH,Online,45,65.19
SO - 0007383,2015-03-06,NV,NXH,Online,27,18.83
SO - 0007392,2015-10-06,GA,NXH,Online,43,10.15
SO - 0007398,2015-07-10,MO,NXH,Online,17,63.3
SO - 0007416,2015-01-13,OR,NXH,Online,22,35.69
SO - 0007469,2015-08-17,NM,NXH,Online,22,14.25
SO - 0007483,2015-10-30,AR,NXH,Online,33,34.05
SO - 0007517,2015-01-15,KS,NXH,Online,42,18.95
SO - 0007524,2015-03-26,SC,NXH,Online,17,152.07
SO - 0007599,2015-02-28,WI,NXH,Online,22,93.26
SO - 0007600,2015-06-12,IA,NXH,Online,19,55.07
SO - 0007606,2015-06-24,KY,NXH,Online,30,54.45
SO - 0007699,2015-03-26,UT,NXH,Online,36,19.63
SO - 0007735,2015-11-12,KY,NXH,Online,15,25.26
SO - 0007771,2016-05-17,SC,NXH,Online,28,11.23
SO - 0007786,2015-10-23,MO,NXH,Online,52,32.91
SO - 0007799,2015-04-22,IL,NXH,Online,34,16.1
SO - 0007840,2016-03-22,KY,NXH,Online,17,40.05
SO - 0007940,2015-07-04,WY,NXH,Online,39,33.72
SO - 0007967,2015-02-18,WV,NXH,Online,36,36.95
SO - 0008037,2015-01-08,MT,NXH,Online,48,25.52
SO - 0008038,2015-08-29,CO,NXH,Online,48,31.7
SO - 0008078,2015-08-17,AL,NXH,Online,40,18.8
SO - 0008079,2016-03-19,CA,NXH,Online,34,40.25
SO - 000119,2015-12-08,KY,FLR,Online,45,77.34
SO - 000155,2016-01-16,UT,FLR,Online,32,17.62
SO - 000249,2015-10-22,KS,FLR,Online,40,25.75
SO - 000281,2015-04-25,IL,FLR,Online,51,30.03
SO - 000361,2016-05-17,MD,FLR,Online,15,37.63
SO - 000377,2015-03-24,MI,FLR,Online,45,14.33
SO - 000471,2016-10-01,MO,FLR,Online,39,10.54
SO - 000474,2015-04-24,ND,FLR,Online,41,26.71
SO - 000719,2015-11-22,CA,FLR,Online,24,30.42
SO - 000780,2015-07-05,AZ,FLR,Online,25,6.33
SO - 000892,2016-06-22,NM,FLR,Online,17,27.27
SO - 000921,2015-10-28,CA,FLR,Online,46,26.56
SO - 000946,2015-04-10,OR,FLR,Online,52,19.8
SO - 0001002,2015-11-14,UT,FLR,Online,23,34.32
SO - 0001076,2016-08-03,NE,FLR,Online,23,30.03
SO - 0001079,2015-08-03,VA,FLR,Online,24,36.26
SO - 0001080,2015-10-27,NE,FLR,Online,17,28.86
SO - 0001140,2015-08-25,WI,FLR,Online,44,24.83
SO - 0001180,2016-03-06,TX,FLR,Online,17,190.68
SO - 0001252,2015-02-24,LA,FLR,Online,16,33.34
SO - 0001283,2015-06-10,MA,FLR,Online,19,16.84
SO - 0001381,2015-03-28,MO,FLR,Online,32,33.21
SO - 0001418,2016-03-19,OK,FLR,Online,29,19.1
SO - 0001502,2016-02-27,IL,FLR,Online,15,27.18
SO - 0001546,2015-11-06,MD,FLR,Online,34,30.88
SO - 0001603,2015-12-29,MO,FLR,Online,51,26.58
SO - 0001625,2015-03-14,AL,FLR,Online,16,19.7
SO - 0001652,2015-10-05,UT,FLR,Online,32,34.65
SO - 0001735,2015-06-13,TX,FLR,Online,30,12.76
SO - 0001738,2015-07-21,OR,FLR,Online,40,6.99
SO - 0001775,2016-03-29,IL,FLR,Online,42,36.29
SO - 0001793,2016-05-14,UT,FLR,Online,37,33.66
SO - 0001807,2015-11-23,OH,FLR,Online,49,63.77
SO - 0001920,2015-09-29,WV,FLR,Online,16,30.01
SO - 0001924,2015-08-19,KY,FLR,Online,43,38.25
SO - 0001925,2016-04-16,MA,FLR,Online,51,31.53
SO - 0002099,2016-02-13,ID,FLR,Online,34,55.72
SO - 0002120,2015-06-18,UT,FLR,Online,34,68.1
SO - 0002191,2015-12-04,NM,FLR,Online,51,25.68
SO - 0002254,2015-03-29,DE,FLR,Online,15,53.84
SO - 0002328,2015-06-03,ID,FLR,Online,50,16.25
SO - 0002408,2015-01-28,OR,FLR,Online,16,187.08
SO - 0002440,2015-05-31,IL,FLR,Online,39,52.97
SO - 0002443,2015-05-05,KS,FLR,Online,38,27.57
SO - 0002450,2016-05-01,UT,FLR,Online,23,157.14
SO - 0002464,2015-07-02,IN,FLR,Online,42,10.29
SO - 0002493,2015-01-15,VA,FLR,Online,43,11.58
SO - 0002578,2016-04-24,MO,FLR,Online,15,62.89
SO - 0002584,2016-05-29,AZ,FLR,Online,35,18.1
SO - 0002635,2015-08-31,MD,FLR,Online,34,39.3
SO - 0002660,2015-01-16,CA,FLR,Online,20,11.25
SO - 0002684,2016-07-05,ID,FLR,Online,15,31.81
SO - 0002734,2015-06-21,CA,FLR,Online,26,11.51
SO - 0002740,2015-06-05,NV,FLR,Online,35,27.14
SO - 0002899,2016-01-24,PA,FLR,Online,38,178.6
SO - 0002962,2016-02-22,VA,FLR,Online,50,15.01
SO - 0003051,2015-10-16,IN,FLR,Online,15,76.59
SO - 0003069,2015-05-02,AR,FLR,Online,21,60.08
SO - 0003099,2015-06-14,IL,FLR,Online,41,6.04
SO - 0003114,2015-07-07,TN,FLR,Online,35,41.1
SO - 0003210,2015-12-23,NJ,FLR,Online,34,51.16
SO - 0003262,2015-05-05,MD,FLR,Online,30,27.94
SO - 0003310,2015-08-12,SD,FLR,Online,48,63.8
SO - 0003349,2015-06-09,UT,FLR,Online,17,66.23
SO - 0003356,2016-06-15,CA,FLR,Online,32,50.25
SO - 0003386,2016-06-18,OK,FLR,Online,34,32.8
SO - 0003390,2016-03-24,TX,FLR,Online,35,28.15
SO - 0003501,2016-01-26,NV,FLR,Online,25,13.29
SO - 0003597,2016-11-02,UT,FLR,Online,29,31.3
SO - 0003612,2016-05-02,UT,FLR,Online,22,31.69
SO - 0003614,2015-05-08,ID,FLR,Online,23,39.85
SO - 0003662,2015-06-29,KS,FLR,Online,38,35.11
SO - 0003719,2015-06-29,VA,FLR,Online,15,11.53
SO - 0003724,2015-04-06,CT,FLR,Online,17,11.58
SO - 0003729,2015-09-19,UT,FLR,Online,49,30.46
SO - 0003781,2015-06-16,VA,FLR,Online,25,25.56
SO - 0003786,2016-12-01,IN,FLR,Online,20,37.81
SO - 0003812,2015-09-14,MA,FLR,Online,52,59.04
SO - 0003894,2016-03-06,IN,FLR,Online,30,32.09
SO - 0003897,2016-01-05,VA,FLR,Online,41,26.62
SO - 0003930,2015-05-14,NM,FLR,Online,31,62.27
SO - 0004008,2015-06-17,SC,FLR,Online,30,30.15
SO - 0004010,2015-01-18,WV,FLR,Online,19,30.85
SO - 0004087,2015-09-01,NV,FLR,Online,31,30.2
SO - 0004111,2016-01-27,MN,FLR,Online,45,14.23
SO - 0004122,2015-01-11,MO,FLR,Online,36,27.01
SO - 0004153,2016-04-18,MT,FLR,Online,20,36.77
SO - 0004278,2015-02-24,MO,FLR,Online,49,7.02
SO - 0004318,2015-03-31,MD,FLR,Online,27,54.92
SO - 0004360,2016-10-04,NV,FLR,Online,17,28.0
SO - 0004384,2015-07-18,IL,FLR,Online,45,32.7
SO - 0004426,2016-04-19,KY,FLR,Online,42,29.11
SO - 0004519,2016-10-05,KY,FLR,Online,49,25.62
SO - 0004637,2015-04-07,MO,FLR,Online,16,188.73
SO - 0004709,2015-05-04,WA,FLR,Online,44,18.12
SO - 0004720,2015-05-17,CA,FLR,Online,31,25.93
SO - 0004761,2015-08-26,TN,FLR,Online,44,31.89
SO - 0004847,2015-09-01,WY,FLR,Online,23,18.87
SO - 0004884,2016-05-21,VA,FLR,Online,18,54.82
SO - 0004885,2015-08-28,CA,FLR,Online,17,65.32
SO - 0004937,2015-11-18,MO,FLR,Online,30,174.44
SO - 0005033,2016-01-01,IN,FLR,Online,49,25.45
SO - 0005197,2016-02-29,CT,FLR,Online,30,18.24
SO - 0005225,2015-03-13,IL,FLR,Online,52,29.53
SO - 0005378,2015-03-08,TX,FLR,Online,27,33.43
SO - 0005422,2015-02-06,MA,FLR,Online,36,12.78
SO - 0005436,2016-04-17,UT,FLR,Online,49,31.45
SO - 0005453,2015-11-13,DC,FLR,Online,48,7.05
SO - 0005477,2015-11-17,IN,FLR,Online,50,18.77
SO - 0005481,2015-10-15,IL,FLR,Online,28,17.09
SO - 0005559,2015-09-23,MA,FLR,Online,19,27.2
SO - 0005650,2015-03-09,NV,FLR,Online,50,25.65
SO - 0005680,2015-05-20,IL,FLR,Online,15,13.45
SO - 0005696,2015-10-07,UT,FLR,Online,20,16.41
SO - 0005730,2016-03-27,PA,FLR,Online,22,16.07
SO - 0005735,2016-05-30,NV,FLR,Online,50,160.46
SO - 0005803,2016-05-30,ND,FLR,Online,41,40.33
SO - 0005862,2015-01-03,OR,FLR,Online,49,31.59
SO - 0006009,2015-12-31,MD,FLR,Online,40,93.77
SO - 0006211,2016-03-25,VA,FLR,Online,37,34.46
SO - 0006231,2015-09-09,ID,FLR,Online,31,18.43
SO - 0006281,2016-04-17,NY,FLR,Online,35,25.58
SO - 0006289,2016-06-26,KS,FLR,Online,29,36.61
SO - 0006309,2015-11-26,WV,FLR,Online,47,56.97
SO - 0006319,2015-06-18,MO,FLR,Online,16,174.18
SO - 0006320,2015-08-27,MS,FLR,Online,52,28.5
SO - 0006330,2016-06-25,IL,FLR,Online,35,25.01
SO - 0006380,2016-01-27,NV,FLR,Online,15,25.1
SO - 0006406,2015-11-18,NV,FLR,Online,46,179.42
SO - 0006412,2015-10-09,KS,FLR,Online,16,11.77
SO - 0006440,2015-03-07,WA,FLR,Online,25,16.7
SO - 0006449,2015-01-18,IN,FLR,Online,29,6.27
SO - 0006462,2015-11-02,KS,FLR,Online,49,27.88
SO - 0006480,2016-03-28,CA,FLR,Online,49,26.51
SO - 0006528,2015-02-17,SD,FLR,Online,29,151.92
SO - 0006529,2015-07-21,CA,FLR,Online,46,27.13
SO - 0006684,2016-03-16,CT,FLR,Online,31,16.84
SO - 0006710,2015-02-04,MD,FLR,Online,38,57.04
SO - 0006720,2015-01-20,OR,FLR,Online,49,27.8
SO - 0006842,2016-03-02,IN,FLR,Online,27,32.39
SO - 0006874,2015-11-11,IN,FLR,Online,16,16.01
SO - 0006884,2015-02-15,UT,FLR,Online,51,11.44
SO - 0006947,2015-08-17,UT,FLR,Online,40,17.17
SO - 0006958,2016-03-29,VA,FLR,Online,48,10.37
SO - 0007005,2015-02-12,NE,FLR,Online,24,15.35
SO - 0007020,2015-03-03,VA,FLR,Online,34,27.11
SO - 0007157,2015-06-08,NY,FLR,Online,35,52.58
SO - 0007186,2015-11-11,TX,FLR,Online,37,11.29
SO - 0007222,2015-05-16,KY,FLR,Online,38,37.01
SO - 0007268,2015-12-17,DC,FLR,Online,47,34.18
SO - 0007295,2015-06-16,NM,FLR,Online,26,55.57
SO - 0007408,2015-10-19,WY,FLR,Online,41,64.86
SO - 0007413,2015-04-18,PA,FLR,Online,15,162.51
SO - 0007477,2015-05-18,TN,FLR,Online,50,38.66
SO - 0007490,2015-08-10,MA,FLR,Online,27,11.7
SO - 0007566,2015-05-25,VA,FLR,Online,39,10.7
SO - 0007601,2016-06-25,ND,FLR,Online,16,58.9
SO - 0007844,2016-05-26,ID,FLR,Online,34,65.49
SO - 0007873,2016-06-01,SD,FLR,Online,30,62.49
SO - 0007918,2015-10-20,CA,FLR,Online,38,68.48
SO - 0007956,2015-11-28,TN,FLR,Online,17,25.81
SO - 0008072,2016-06-28,UT,FLR,Online,17,20.39
SO - 000380,2016-08-04,UT,FLR,Club,21,15.19
SO - 000511,2016-12-05,OK,FLR,Club,33,10.9
SO - 000525,2015-11-18,NE,FLR,Club,36,36.8
SO - 000595,2016-02-19,MO,FLR,Club,41,16.12
SO - 000658,2015-01-03,WV,FLR,Club,36,26.98
SO - 0001053,2015-11-21,MO,FLR,Club,50,14.09
SO - 0001173,2015-02-07,TX,FLR,Club,36,156.95
SO - 0001221,2016-07-02,SD,FLR,Club,31,35.51
SO - 0001309,2015-06-25,TN,FLR,Club,41,61.73
SO - 0001450,2015-12-18,UT,FLR,Club,26,40.11
SO - 0001542,2015-09-21,UT,FLR,Club,45,66.26
SO - 0001566,2016-02-06,VA,FLR,Club,40,39.06
SO - 0001583,2015-12-14,KS,FLR,Club,51,32.97
SO - 0001591,2015-11-19,WA,FLR,Club,27,147.07
SO - 0001605,2015-02-13,CT,FLR,Club,30,13.47
SO - 0001691,2015-10-14,FL,FLR,Club,22,69.61
SO - 0001712,2015-06-12,AL,FLR,Club,33,10.05
SO - 0001744,2015-02-25,IN,FLR,Club,29,32.09
SO - 0001786,2015-04-07,UT,FLR,Club,41,63.63
SO - 0002037,2016-09-04,WV,FLR,Club,23,39.15
SO - 0002198,2015-07-01,VT,FLR,Club,35,16.33
SO - 0002243,2015-11-25,NM,FLR,Club,27,12.88
SO - 0002245,2015-01-17,NV,FLR,Club,18,17.79
SO - 0002248,2015-03-19,FL,FLR,Club,24,19.07
SO - 0002264,2015-11-29,ND,FLR,Club,40,19.35
SO - 0002297,2015-03-15,OK,FLR,Club,39,64.62
SO - 0002303,2015-09-16,FL,FLR,Club,49,35.58
SO - 0002375,2015-07-26,ID,FLR,Club,31,27.2
SO - 0002406,2015-11-22,OR,FLR,Club,24,57.31
SO - 0002504,2015-02-05,FL,FLR,Club,29,64.33
SO - 0002570,2015-06-06,MN,FLR,Club,20,27.08
SO - 0002748,2016-04-06,MA,FLR,Club,31,31.1
SO - 0002756,2015-07-04,AZ,FLR,Club,25,10.15
SO - 0002859,2015-08-03,NV,FLR,Club,26,32.82
SO - 0002875,2015-07-13,FL,FLR,Club,33,25.52
SO - 0003032,2015-02-26,TN,FLR,Club,22,25.78
SO - 0003273,2016-03-04,CA,FLR,Club,46,167.9
SO - 0003311,2015-05-27,KY,FLR,Club,22,25.2
SO - 0003412,2016-08-01,VA,FLR,Club,51,169.05
SO - 0003469,2015-08-03,WI,FLR,Club,38,14.94
SO - 0003615,2015-01-22,NM,FLR,Club,49,10.98
SO - 0003943,2015-12-10,UT,FLR,Club,25,52.64
SO - 0004060,2015-04-29,DC,FLR,Club,50,25.77
SO - 0004075,2016-02-25,MT,FLR,Club,26,52.68
SO - 0004145,2015-09-08,MA,FLR,Club,50,36.02
SO - 0004182,2015-10-09,ID,FLR,Club,20,61.5
SO - 0004207,2016-05-25,FL,FLR,Club,27,64.47
SO - 0004225,2015-03-15,NC,FLR,Club,40,34.98
SO - 0004392,2015-10-02,IN,FLR,Club,47,60.23
SO - 0004469,2015-07-20,MN,FLR,Club,23,178.88
SO - 0004496,2015-04-04,UT,FLR,Club,23,38.12
SO - 0004550,2015-07-17,KS,FLR,Club,44,31.79
SO - 0004957,2015-01-03,WI,FLR,Club,51,28.63
SO - 0005000,2015-10-07,PA,FLR,Club,43,12.08
SO - 0005066,2015-07-08,NV,FLR,Club,23,18.6
SO - 0005131,2015-10-31,TN,FLR,Club,27,10.96
SO - 0005200,2015-06-22,MA,FLR,Club,35,18.22
SO - 0005379,2016-02-03,MO,FLR,Club,32,56.4
SO - 0005464,2016-01-06,IN,FLR,Club,25,11.1
SO - 0005550,2015-09-06,WA,FLR,Club,40,15.29
SO - 0005555,2015-05-21,DE,FLR,Club,38,51.61
SO - 0005635,2015-08-08,NE,FLR,Club,50,39.15
SO - 0006069,2016-06-13,IN,FLR,Club,35,26.64
SO - 0006173,2016-12-05,RI,FLR,Club,18,161.03
SO - 0006181,2016-05-27,WV,FLR,Club,37,25.53
SO - 0006274,2015-08-26,NJ,FLR,Club,40,29.23
SO - 0006280,2016-03-03,IL,FLR,Club,30,60.99
SO - 0006290,2015-10-03,NE,FLR,Club,15,10.94
SO - 0006396,2016-06-30,UT,FLR,Club,48,181.31
SO - 0006584,2015-07-13,MA,FLR,Club,27,28.64
SO - 0006607,2015-01-12,AZ,FLR,Club,46,35.02
SO - 0006683,2015-02-02,MD,FLR,Club,39,30.66
SO - 0006918,2015-08-16,UT,FLR,Club,16,33.39
SO - 0006936,2015-06-14,OR,FLR,Club,16,31.24
SO - 0007080,2015-10-24,OR,FLR,Club,44,14.24
SO - 0007169,2016-02-23,OR,FLR,Club,48,31.1
SO - 0007246,2015-12-01,MI,FLR,Club,38,32.82
SO - 0007277,2016-03-21,CO,FLR,Club,37,15.97
SO - 0007314,2015-06-15,SD,FLR,Club,31,7.43
SO - 0007515,2015-09-10,MD,FLR,Club,45,25.0
SO - 0007626,2016-06-23,TN,FLR,Club,33,85.08
SO - 0007702,2015-10-11,LA,FLR,Club,31,83.66
SO - 0007751,2016-03-06,KS,FLR,Club,26,6.52
SO - 0007874,2015-06-11,MO,FLR,Club,28,169.27
SO - 0007921,2015-03-29,MT,FLR,Club,47,91.8
SO - 0007929,2016-08-03,ME,FLR,Club,51,26.29
SO - 0007950,2016-02-29,MA,FLR,Club,48,29.17
SO - 0008065,2015-10-03,CA,FLR,Club,41,30.41
SO - 0008087,2015-01-29,KS,FLR,Club,27,33.08
SO - 000122,2015-08-25,NH,NXH,Club,25,60.47
SO - 000163,2015-01-14,MA,NXH,Club,34,18.88
SO - 000173,2015-02-14,NH,NXH,Club,45,36.1
SO - 000261,2015-10-06,CA,NXH,Club,41,34.21
SO - 000350,2015-09-05,ID,NXH,Club,48,60.41
SO - 000395,2015-11-24,SC,NXH,Club,36,86.2
SO - 000396,2015-08-24,UT,NXH,Club,51,19.28
SO - 000426,2016-05-20,FL,NXH,Club,21,59.66
SO - 000432,2015-07-16,MO,NXH,Club,23,16.02
SO - 000452,2016-12-05,NM,NXH,Club,24,66.56
SO - 000590,2015-06-23,NC,NXH,Club,30,28.07
SO - 000596,2015-01-23,MA,NXH,Club,33,15.83
SO - 000624,2015-05-07,NH,NXH,Club,25,40.02
SO - 000647,2016-05-15,CA,NXH,Club,39,20.01
SO - 000696,2016-05-18,NV,NXH,Club,38,7.34
SO - 000698,2015-01-22,UT,NXH,Club,30,34.33
SO - 000699,2015-06-07,WY,NXH,Club,15,31.35
SO - 000736,2015-09-08,NV,NXH,Club,48,63.25
SO - 000761,2016-10-06,OR,NXH,Club,45,158.8
SO - 000808,2015-12-01,NV,NXH,Club,18,28.33
SO - 000845,2015-03-12,OR,NXH,Club,21,11.19
SO - 000927,2015-08-27,AR,NXH,Club,27,26.22
SO - 0001008,2015-11-14,MD,NXH,Club,35,150.59
SO - 0001071,2015-05-21,IN,NXH,Club,36,145.15
SO - 0001092,2015-06-19,OH,NXH,Club,38,33.96
SO - 0001101,2015-11-18,VA,NXH,Club,43,30.87
SO - 0001114,2015-01-02,MA,NXH,Club,16,16.37
SO - 0001138,2015-01-11,WV,NXH,Club,45,39.58
SO - 0001197,2016-04-17,OR,NXH,Club,45,162.0
SO - 0001199,2016-04-05,TX,NXH,Club,43,35.6
SO - 0001214,2016-01-20,ID,NXH,Club,42,185.46
SO - 0001215,2016-01-25,ID,NXH,Club,34,62.53
SO - 0001261,2016-07-04,OH,NXH,Club,18,67.68
SO - 0001303,2015-09-24,KY,NXH,Club,46,6.79
SO - 0001379,2016-05-17,IN,NXH,Club,24,19.12
SO - 0001457,2015-04-12,MI,NXH,Club,51,82.31
SO - 0001460,2015-12-29,MD,NXH,Club,24,25.05
SO - 0001503,2015-06-02,NY,NXH,Club,48,30.74
SO - 0001548,2015-10-15,NC,NXH,Club,32,81.99
SO - 0001693,2015-07-19,SC,NXH,Club,50,35.61
SO - 0001762,2015-02-20,SD,NXH,Club,21,25.49
SO - 0001804,2015-09-11,MO,NXH,Club,18,13.02
SO - 0001856,2016-01-15,IA,NXH,Club,23,11.34
SO - 0001868,2015-03-18,TN,NXH,Club,15,20.23
SO - 0001878,2015-12-27,LA,NXH,Club,33,16.22
SO - 0001881,2016-05-28,OK,NXH,Club,39,31.07
SO - 0002065,2015-08-08,MI,NXH,Club,23,6.88
SO - 0002089,2015-05-27,NV,NXH,Club,25,26.86
SO - 0002107,2016-04-01,LA,NXH,Club,49,156.74
SO - 0002147,2015-05-30,WI,NXH,Club,37,35.5
SO - 0002175,2015-01-20,MI,NXH,Club,44,10.87
SO - 0002181,2016-03-03,MO,NXH,Club,44,32.88
SO - 0002197,2016-10-01,IN,NXH,Club,24,88.27
SO - 0002227,2016-06-23,MO,NXH,Club,40,28.11
SO - 0002230,2015-11-13,WI,NXH,Club,50,34.65
SO - 0002368,2015-01-23,ID,NXH,Club,38,72.58
SO - 0002380,2015-04-05,UT,NXH,Club,48,190.03
SO - 0002384,2016-02-06,NV,NXH,Club,30,7.07
SO - 0002454,2015-01-28,MA,NXH,Club,41,30.82
SO - 0002473,2015-04-24,TX,NXH,Club,16,7.35
SO - 0002508,2016-01-21,KS,NXH,Club,38,19.95
SO - 0002661,2016-03-27,NV,NXH,Club,50,16.93
SO - 0002668,2016-02-02,UT,NXH,Club,33,36.11
SO - 0002724,2015-08-09,KY,NXH,Club,39,20.47
SO - 0002747,2015-05-29,IN,NXH,Club,22,150.01
SO - 0002847,2015-12-21,IL,NXH,Club,27,19.75
SO - 0002907,2015-04-04,NM,NXH,Club,39,6.18
SO - 0002969,2015-01-21,NC,NXH,Club,52,11.23
SO - 0002984,2015-03-08,UT,NXH,Club,44,36.99
SO - 0003017,2015-03-25,MD,NXH,Club,36,10.86
